"순번","비상소화장치ID","비상소화장치번호","서소코드","최종변경일시","새주소","위도","경도"
"200","829608002","000006","82251","20090422112023"," ","37.5406259","127.1269111"
"202","779501023","49","77251","20090409184251"," ","37.5851502","127.008579"
"203","869712002","3-5","86252","20090330153533"," ","37.6237123","127.0782528"
"204","869705004","4-7","90253","20090414101043"," ","37.6021881","127.0887336"
"205","849810002","86","84250","20090403143022"," ","37.6616323","127.0210206"
"206","839406002","000051","83252","20090401232813"," ","37.5453074","126.9127673"
"207","879512014","000083","87253","20090403085108"," ","37.463271","126.9180257"
"208","879303002","000034","87253","20090403093801"," ","37.4767133","126.9201957"
"209","879303003","000011","87252","20090403004814"," ","37.4592644","126.9187123"
"210","879202002","000006","87250","20090402212134"," ","37.4611824","126.9212763"
"211","878903002","000010","87250","20090402212127"," ","37.4585547","126.9185565"
"212","879511001","000089","87250","20090402212114"," ","37.4730533","126.964229"
"214","879912101","000117","87253","20090416164708"," ","37.4801537","126.9016464"
"215","879912022","000050","87252","20090403004650"," ","37.4829764","126.9325327"
"216","749412013","000055","74250","20090423160755"," ","37.5427291","126.9585151"
"217","749406019","000023","74251","20090418123057","달맞이길20-6","37.528319","126.9973045"
"218","748909006","000006","74251","20090329205039"," ","37.5367071","126.9896462"
"219","749507001","000073","74252","20090326225215","후암시장길26-1","37.5505801","126.9761576"
"220","749305006","000021","74252","20090326225407","전생서4길11","37.5502454","126.9797038"
"221","749412008","000070","74252","20090326225806"," ","37.5485924","126.9740915"
"222","749406015","000049","74252","20090326225833","양지마을3길14","37.5480015","126.975171"
"223","749507002","000072","74252","20090326230022","신흥길105","37.5456763","126.9866826"
"224","749406014","000048","74252","20090326230050","신흥5길7","37.5441432","126.9824625"
"226","749612007","000093","74252","20090326230220"," ","37.5458383","126.9831747"
"227","749104003","000010","74254","20090330192954"," ","37.5221156","126.9958265"
"228","749406021","000025","74254","20090330193939","동빙고4길17-1","37.5229128","126.9965914"
"229","729406011","06-04","71257","20090402230424"," ","37.5760447","127.0189091"
"487","749412018","000060","74254","20090330200400","이가정2길4","37.5226659","126.9992744"
"488","729909018","000214","72250","20090402221058"," ","37.567213","127.0170173"
"490","729606029","000169","72254","20090402002410"," ","37.5514042","127.0045419"
"491","808906007","000018","80253","20090401200641"," ","37.4863683","127.0119916"
"492","729909012","000208","72254","20090330103003"," ","37.55919","126.9982733"
"493","809810024","000056","80252","20090406170710"," ","37.4592396","127.0892134"
"494","809705001","000044","80251","20090409170109"," ","37.4833123","126.9893051"
"495","779810021","168","77252","20090416151053"," ","37.61434","127.0113459"
"496","739506008","000068","73250","20090413195711"," ","37.5353703","127.0784972"
"497","739406005","000055","73250","20090413195727"," ","37.5363544","127.0792406"
"498","739808001","000079","73250","20090413195811"," ","37.5388317","127.0820259"
"499","909206301","2-10","90251","20090408171623"," ","37.5775654","127.0849783"
"501","719404005","127","92253","20090402190417","천연2길25","37.5673277","126.9595789"
"502","719601002","000240","72255","20090403005939","남산언덕2길4","37.5575783","126.9835178"
"503","729705005","000185","72251","20090328171857","진양길21","37.5631917","126.9956126"
"504","729606024","000170","72254","20090330095712","필동5길16","37.5538834","126.9947252"
"505","749406017","000051","74253","20090427172645","온누리2길6","37.5377304","126.9635787"
"506","749406020","000024","74254","20090330191716","나루터1길21","37.5232656","126.9949644"
"507","719508015","2-7","71252","20090401112639","선희궁길42","37.584777","126.9670247"
"508","919804001","000261","91251","20090330154645","은빛1길26","37.5071126","126.9627428"
"509","770205193","193","77252","20090325105012","삼태마을1길4-9","37.6129156","127.0044371"
"510","759506001","057","75253","20090504113717","복지관1길22-7","37.5843615","127.0332666"
"511","879611011","000214","91253","20090409103036"," ","37.4810367","126.9686512"
"513","879701003","000212","91250","20090409122701","모자원3길2","37.4944725","126.9259416"
"514","819911010","09","81251","20090329103507","봉제산4길42","37.537236","126.8456121"
"515","910108003","000301","91251","20090330161800","금자동길16","37.5108502","126.9472366"
"516","719808008","01-14","71250","20090409113559"," ","37.583033","126.9822814"
"517","719809003","2-3","71252","20090401114558","자하문길125-8","37.5872367","126.9682801"
"518","879912058","000077","91250","20090409122134","문창3길26-1","37.4886287","126.9109021"
"519","910104005","000288","91253","20090905075331","부흥2길32","37.4860984","126.9803183"
"520","910104006","000289","91252","20090408114744","신상도9길5","37.5006158","126.945454"
"521","790103007","000017","79251","20090402202158","미덕길27","37.5098608","127.0350106"
"585","779501015","41","77251","20090409114829"," ","37.5804724","127.0095036"
"586","779908036","122","77251","20090409114737"," ","37.5810238","127.0089553"
"587","779908037","123","77251","20090409114659"," ","37.5841018","127.0077085"
"588","779908041","127","77251","20090409134356","돈암시장2길11-4","37.5959152","126.9961507"
"589","819911005","06","81251","20090329103301"," ","37.5384251","126.8452669"
"590","829608004","000004","82251","20090423230442"," ","37.543714","127.13658"
"592","779810008","153","77251","20090409133308"," ","37.5846669","127.0122301"
"593","779810010","155","77251","20090409133234","돈암시장2길11-4","37.5917918","127.0159311"
"594","779810012","157","77252","20090416150526"," ","37.5980783","127.0106795"
"595","779810013","158","77251","20090409133138"," ","37.5992873","127.0124076"
"596","779810024","173","77251","20090409133107","넓은마당1길8","37.5835074","127.0168768"
"597","879208002","000030","87250","20090402212121"," ","37.4740779","126.9402927"
"598","779908054","140","77253","20090408172248"," ","37.6090097","127.0383621"
"599","779207007","18","77250","20090326163638"," ","37.6054905","127.0340422"
"600","779908048","134","77253","20090408172240"," ","37.6152492","127.0498189"
"601","879506003","000065","87252","20090403004544"," ","37.4847637","126.9165368"
"602","809605005","000030","80255","20090409163747","태봉로114-1","37.4660282","127.0269576"
"604","779810009","154","77251","20090409133250"," ","37.5875494","127.0064684"
"605","829811002","000053","82251","20090423162134"," ","37.5442406","127.1356389"
"606","809605003","000027","80255","20090409163815"," ","37.4626956","127.021706"
"607","729512024","000134","72250","20090330101156"," ","37.5673273","127.0218642"
"608","729606016","000173","72250","20090401223850","중앙시장3길14","37.5667152","127.0188545"
"609","729909031","000228","72250","20090401223402"," ","37.5672135","127.0176023"
"610","729606010","000179","72250","20090327195159"," ","37.5615874","127.0106562"
"611","729909007","000203","72250","20090402221022"," ","37.5640496","127.0130719"
"612","729909009","000205","72250","20090327194252"," ","37.5638917","127.0105345"
"613","780001017","23","92250","20090327145854"," ","37.5604197","126.9301718"
"614","780001004","11","92250","20100120215243"," ","37.5755412","126.9317057"
"616","729512007","000139","72254","20090402002519"," ","37.5602479","127.0118612"
"529","909306301","2-2","90251","20090408172208"," ","37.5813191","127.0894592"
"540","779810001","145","77250","20090326185623"," ","37.5916538","127.033177"
"550","879912063","000003","91251","20090330152143"," ","37.5122422","126.9504017"
"561","779305006","27","77253","20090408172303"," ","37.6080039","127.0548063"
"573","849606001","43","84254","20090326141212","신창시장길18","37.6397652","127.0372382"
"584","779810017","162","77251","20090409114907"," ","37.5921967","127.0012096"
"591","779810011","156","77251","20090409133620","정든2길2","37.5921978","127.0193203"
"603","879912001","000084","91251","20090330161352"," ","37.512223","126.9483845"
"615","728901006","000005","72254","20090402002649"," ","37.5549583","127.0086219"
"617","729909006","000202","72254","20090402002445"," ","37.5496948","127.0065943"
"618","729909017","000213","72254","20090402002433"," ","37.553061","127.0045809"
"619","729107001","000013","72254","20090402002421"," ","37.5517999","127.004241"
"620","729705003","000183","72254","20090402002353"," ","37.5515305","127.0051752"
"621","729909010","000206","72254","20090402002338"," ","37.5591396","127.0098007"
"622","729909021","000217","72254","20090403194828"," ","37.5521731","127.0139962"
"623","809505002","000024","80251","20090409171048"," ","37.4774611","126.9921535"
"624","809305005","000015","80253","20090401200700"," ","37.4898803","127.0067072"
"625","779401004","34","77252","20090331122825"," ","37.6098552","127.028755"
"626","779908032","118","77253","20090408172356"," ","37.6172408","127.0436815"
"628","809105001","000013","80253","20090401200545","사임당길123","37.4887612","127.0167667"
"629","769706002","000053","76254","20090330101553"," ","37.5138439","126.9130752"
"630","779810019","165","77251","20090409133029"," ","37.5965675","127.0194547"
"631","779610001","81","77252","20090416150341"," ","37.6098014","127.0081137"
"632","729606005","000174","72250","20090401223654"," ","37.5639314","127.0259219"
"633","729606008","000159","72250","20090401223645"," ","37.5635283","127.0251399"
"634","729705004","000184","72250","20090329210724","수구문길30","37.5633161","127.0097624"
"635","719810006","103","92253","20090402190446"," ","37.5591816","126.9520011"
"636","719810007","01-19","71250","20090417205100","우체국길8","37.5766711","126.9843479"
"637","809810018","000050","80254","20090407000927"," ","37.4842401","126.9988704"
"639","729504003","000102","72250","20090403070238"," ","37.5614181","127.0186446"
"640","739506009","000061","73250","20090413195636"," ","37.5404314","127.0916616"
"641","909805294","2-6","90251","20090408172148"," ","37.5763934","127.087138"
"642","909406301","3-2","90252","20090408111212"," ","37.5978743","127.102972"
"643","769706008","000059","76253","20090418075741"," ","37.4990645","126.9036562"
"644","839808005","000068","83254","20090327195533"," ","37.5473872","126.9607048"
"522","790103023","000021","79252","20090331015320","행운길109","37.500202","127.0275531"
"523","759206014","040","75253","20090504113211"," ","37.5822916","127.0430279"
"524","759206008","018","75255","20090504121735","휘경서길57","37.5917074","127.0604316"
"525","759406002","022","75255","20090504121830","문일1길28","37.5977782","127.0621577"
"526","759805017","029","75251","20090504121018","천장산10길27","37.6005308","127.0590155"
"527","759805015","003","75255","20090504121348","휘경중7길22","37.5860073","127.0608628"
"528","719909001","000356","72252","20090401194745"," ","37.5680064","126.990282"
"442","779908002","88","77251","20090409202726","동망산3길16","37.5791093","127.0186712"
"453","809810029","000061","80253","20090401200624"," ","37.4904424","127.0125263"
"464","809810023","000055","80252","20090406171135","헌인복지2길9","37.4596838","127.0908125"
"476","809505001","000023","80251","20090409165910"," ","37.4787044","126.9930269"
"489","729504032","000108","72254","20090329091736"," ","37.552577","127.0053624"
"500","909706301","2-12","90251","20090408172221"," ","37.5795256","127.093649"
"512","879701001","000210","91252","20090408114401","문화원9길14-1","37.5036236","126.9438449"
"530","909706211","3-12","90252","20090324191321"," ","37.6060758","127.1098588"
"531","909706213","3-21","90252","20090324185058"," ","37.5873259","127.0928909"
"532","769908001","000067","76253","20090404104813"," ","37.5024098","126.9138622"
